Group,Condition,ResponseId,veracity,num_yes,prop_yes
Share,Control,R_2X4oolVvpnLXLO4,True,11,0.55
Share,Control,R_2Xn5KVl56wKmaVG,False,3,0.15
Share,Control,R_2Xn5KVl56wKmaVG,True,15,0.75
Share,Control,R_2aOCTlz69q6wRij,False,4,0.2
Share,Control,R_2aOCTlz69q6wRij,True,2,0.1
Share,Control,R_2bKqi0359mScZdS,False,8,0.4
Share,Control,R_2bKqi0359mScZdS,True,19,0.95
Share,Control,R_2bPPVwVmUZy2V2S,False,0,0.0
Share,Control,R_2bPPVwVmUZy2V2S,True,12,0.6
Share,Control,R_2cdyQLEGz8JZaV5,False,9,0.45
Share,Control,R_2cdyQLEGz8JZaV5,True,7,0.35
Share,Control,R_2cuc9va9zPlwJ9c,False,0,0.0
Share,Control,R_2cuc9va9zPlwJ9c,True,0,0.0
Share,Control,R_2cwijo3NBFcF5EO,False,17,0.85
Share,Control,R_2cwijo3NBFcF5EO,True,19,0.95
Share,Control,R_2dio1NyrLeDMFgi,False,0,0.0
Share,Control,R_2dio1NyrLeDMFgi,True,4,0.2
Share,Control,R_2dj1Cx43jjQCsWu,False,1,0.05
Share,Control,R_2dj1Cx43jjQCsWu,True,0,0.0
Share,Control,R_2feaaDlewxditTM,False,9,0.45
Share,Control,R_2feaaDlewxditTM,True,14,0.7
Share,Control,R_2fkPCw3wxIVDo4y,False,0,0.0
Share,Control,R_2fkPCw3wxIVDo4y,True,0,0.0
Share,Control,R_2frlTfBTK5ZEleQ,False,2,0.1
Share,Control,R_2frlTfBTK5ZEleQ,True,6,0.3
Share,Control,R_2mFa0D8MjYo8Upj,False,0,0.0
Share,Control,R_2mFa0D8MjYo8Upj,True,0,0.0
Share,Control,R_2q4KWEyEQ62kW0s,False,0,0.0
Share,Control,R_2q4KWEyEQ62kW0s,True,0,0.0
Share,Control,R_2rTSanp1lYz5RiP,False,4,0.2
Share,Control,R_2rTSanp1lYz5RiP,True,3,0.15
Share,Control,R_2sc3wTmJ7GGzmCI,False,20,1.0
Share,Control,R_2sc3wTmJ7GGzmCI,True,20,1.0
Share,Control,R_2t4LDnAh2ESF9PS,False,0,0.0
Share,Control,R_2t4LDnAh2ESF9PS,True,13,0.65
Share,Control,R_2tkWhiOgp33QyAs,False,4,0.2
Share,Control,R_2tkWhiOgp33QyAs,True,5,0.25
Share,Control,R_2tx3fAzkMmymdBQ,False,20,1.0
Share,Control,R_2tx3fAzkMmymdBQ,True,20,1.0
Share,Control,R_2uIO8vSlnduMmCv,False,0,0.0
Share,Control,R_2uIO8vSlnduMmCv,True,0,0.0
Share,Control,R_2uIjDfkzKuJoHDZ,False,5,0.25
Share,Control,R_2uIjDfkzKuJoHDZ,True,14,0.7
Share,Control,R_2v2HV3FVW9riRqE,False,0,0.0
Share,Control,R_2v2HV3FVW9riRqE,True,0,0.0
Share,Control,R_2v34g0sjwSY8NaX,False,0,0.0
Share,Control,R_2v34g0sjwSY8NaX,True,0,0.0
Share,Control,R_2wHVxkAinB09thE,False,0,0.0
Share,Control,R_2wHVxkAinB09thE,True,0,0.0
Share,Control,R_2wMH5SxgwM8CxRX,False,1,0.05
Share,Control,R_2wMH5SxgwM8CxRX,True,6,0.3
Share,Control,R_2wbEDow6ghVgv8K,False,8,0.4
Share,Control,R_2wbEDow6ghVgv8K,True,13,0.65
Share,Control,R_2xGgVvEy8cwg0TM,False,12,0.6
Share,Control,R_2xGgVvEy8cwg0TM,True,11,0.55
Share,Control,R_2y8IZm8yrsNFq5K,False,20,1.0
Share,Control,R_2y8IZm8yrsNFq5K,True,20,1.0
Share,Control,R_2ykB2lgHx4OgNBx,False,9,0.45
Share,Control,R_2ykB2lgHx4OgNBx,True,7,0.35
Share,Control,R_2zJ727KHRtvVrm6,False,20,1.0
Share,Control,R_2zJ727KHRtvVrm6,True,20,1.0
Share,Control,R_308N7OaeIPJCyuY,False,7,0.35
Share,Control,R_308N7OaeIPJCyuY,True,9,0.45
Share,Control,R_30kEYg83we52Irm,False,5,0.25
Share,Control,R_30kEYg83we52Irm,True,9,0.45
Share,Control,R_31SMcTNLkmmDX6F,False,0,0.0
Share,Control,R_31SMcTNLkmmDX6F,True,0,0.0
Share,Control,R_322AKgx154wLfKf,False,0,0.0
Share,Control,R_322AKgx154wLfKf,True,0,0.0
Share,Control,R_32JkbymzYhvmUrk,False,11,0.55
Share,Control,R_32JkbymzYhvmUrk,True,11,0.55
Share,Control,R_338gx8L0hjfmJpA,False,3,0.15
Share,Control,R_338gx8L0hjfmJpA,True,16,0.8
Share,Control,R_33eXKEEZCAZPBJL,False,11,0.55
Share,Control,R_33eXKEEZCAZPBJL,True,9,0.45
Share,Control,R_33fBhnv205ymuvY,False,2,0.1
Share,Control,R_33fBhnv205ymuvY,True,3,0.15
Share,Control,R_33qlyhZluiYUnHR,False,0,0.0
Share,Control,R_33qlyhZluiYUnHR,True,2,0.1
Share,Control,R_33xJH0Mgz7o2PYn,False,20,1.0
Share,Control,R_33xJH0Mgz7o2PYn,True,20,1.0
Share,Control,R_3CTrGpoFZCjVyed,False,11,0.55
Share,Control,R_3CTrGpoFZCjVyed,True,3,0.15
Share,Control,R_3D1NL2jPz1LR01K,False,0,0.0
Share,Control,R_3D1NL2jPz1LR01K,True,0,0.0
Share,Control,R_3D2AGPCyd07j4D9,False,9,0.45
Share,Control,R_3D2AGPCyd07j4D9,True,2,0.1
Share,Control,R_3D2CN5ehZf4eDEi,False,0,0.0
Share,Control,R_3D2CN5ehZf4eDEi,True,1,0.05
Share,Control,R_3DdNOUpM8wbsrlU,False,13,0.65
Share,Control,R_3DdNOUpM8wbsrlU,True,8,0.4
Share,Control,R_3EG338pELahKD0o,False,2,0.1
Share,Control,R_3EG338pELahKD0o,True,4,0.2
Share,Control,R_3EJRo2xLJDo4VQN,False,0,0.0
Share,Control,R_3EJRo2xLJDo4VQN,True,0,0.0
Share,Control,R_3EQBE0Hf6F0R5Xt,False,2,0.1
Share,Control,R_3EQBE0Hf6F0R5Xt,True,10,0.5
Share,Control,R_3EuujklfCZTMV8j,False,9,0.45
Share,Control,R_3EuujklfCZTMV8j,True,0,0.0
Share,Control,R_3G7IJekgFZHFGui,False,8,0.4
Share,Control,R_3G7IJekgFZHFGui,True,16,0.8
Share,Control,R_3Gs8lfQBeDXXFKs,False,0,0.0
Share,Control,R_3Gs8lfQBeDXXFKs,True,1,0.05
Share,Control,R_3HzSaV62Rjb8Tu9,False,17,0.85
Share,Control,R_3HzSaV62Rjb8Tu9,True,18,0.9
Share,Control,R_3IxBhEGmEyfZRkd,False,13,0.65
Share,Control,R_3IxBhEGmEyfZRkd,True,3,0.15
Share,Control,R_3KH2HAUDMetEWk6,False,20,1.0
Share,Control,R_3KH2HAUDMetEWk6,True,20,1.0
Share,Control,R_3Kw7oZS8QqNKy9W,False,12,0.6
Share,Control,R_3Kw7oZS8QqNKy9W,True,14,0.7
Share,Control,R_3LbPau3T5cIeFer,False,20,1.0
Share,Control,R_3LbPau3T5cIeFer,True,20,1.0
Share,Control,R_3M5MK1qMamksBuu,False,0,0.0
Share,Control,R_3M5MK1qMamksBuu,True,0,0.0
Share,Control,R_3NIL382E4za3eNP,False,5,0.25
Share,Control,R_3NIL382E4za3eNP,True,15,0.75
Share,Control,R_3NQwz5VA7ogd9BE,False,1,0.05
Share,Control,R_3NQwz5VA7ogd9BE,True,4,0.2
Share,Control,R_3NVqKBrn2pphVIm,False,1,0.05
Share,Control,R_3NVqKBrn2pphVIm,True,0,0.0
Share,Control,R_3PFcE0HuKKLnZ3C,False,0,0.0
Share,Control,R_3PFcE0HuKKLnZ3C,True,4,0.2
Share,Control,R_3PtqFqt8CZgB5ta,False,20,1.0
Share,Control,R_3PtqFqt8CZgB5ta,True,20,1.0
Share,Control,R_3Q00g0VaBHX9zAn,False,1,0.05
Share,Control,R_3Q00g0VaBHX9zAn,True,8,0.4
Share,Control,R_3R1Rz2d73uNEk2I,False,5,0.25
Share,Control,R_3R1Rz2d73uNEk2I,True,3,0.15
Share,Control,R_3Rq1bQDMpx0eDTd,False,19,0.95
Share,Control,R_3Rq1bQDMpx0eDTd,True,20,1.0
Share,Control,R_3dDFs3vCLJtHZot,False,20,1.0
Share,Control,R_3dDFs3vCLJtHZot,True,20,1.0
Share,Control,R_3dRgxclhHy9vRm4,False,18,0.9
Share,Control,R_3dRgxclhHy9vRm4,True,18,0.9
Share,Control,R_3fBkd119u3t8kPz,False,0,0.0
Share,Control,R_3fBkd119u3t8kPz,True,0,0.0
Share,Control,R_3foensUafWNzXcR,False,20,1.0
Share,Control,R_3foensUafWNzXcR,True,20,1.0
Share,Control,R_3gS1Sal9ylmacbU,False,16,0.8
Share,Control,R_3gS1Sal9ylmacbU,True,19,0.95
Share,Control,R_3gZYN2NL42eU2yU,False,2,0.1
Share,Control,R_3gZYN2NL42eU2yU,True,1,0.05
Share,Control,R_3iLsnKdMmVGL882,False,20,1.0
Share,Control,R_3iLsnKdMmVGL882,True,19,0.95
Share,Control,R_3iVbT40RlcKpi4j,False,8,0.4
Share,Control,R_3iVbT40RlcKpi4j,True,1,0.05
Share,Control,R_3iyaLAHCShTLYjr,False,15,0.75
Share,Control,R_3iyaLAHCShTLYjr,True,11,0.55
Share,Control,R_3kImt9dYTKhCPSc,False,6,0.3
Share,Control,R_3kImt9dYTKhCPSc,True,6,0.3
Share,Control,R_3lAxSaG9Ty8QQQV,False,16,0.8
Share,Control,R_3lAxSaG9Ty8QQQV,True,19,0.95
Share,Control,R_3lS0LOTerBT6hL8,False,0,0.0
Share,Control,R_3lS0LOTerBT6hL8,True,2,0.1
Share,Control,R_3lYagcQ2LIVbZno,False,0,0.0
Share,Control,R_3lYagcQ2LIVbZno,True,3,0.15
Share,Control,R_3n2vrtXYvXPApu6,False,0,0.0
Share,Control,R_3n2vrtXYvXPApu6,True,0,0.0
Share,Control,R_3n9uCkP0Nyvu4Ic,False,0,0.0
Share,Control,R_3n9uCkP0Nyvu4Ic,True,0,0.0
Share,Control,R_3oF59VxYKqwyqnT,False,4,0.2
Share,Control,R_3oF59VxYKqwyqnT,True,15,0.75
Share,Control,R_3oLLBADmLE2YgyL,False,10,0.5
Share,Control,R_3oLLBADmLE2YgyL,True,12,0.6
Share,Control,R_3qfL6nxQkZ6GwNL,False,20,1.0
Share,Control,R_3qfL6nxQkZ6GwNL,True,20,1.0
Share,Control,R_3qfmzdhrvXNAjhL,False,6,0.3
Share,Control,R_3qfmzdhrvXNAjhL,True,9,0.45
Share,Control,R_3qpxGagx8oPZ89O,False,16,0.8
Share,Control,R_3qpxGagx8oPZ89O,True,18,0.9
Share,Control,R_3rOfvXevLU1maKd,False,0,0.0
Share,Control,R_3rOfvXevLU1maKd,True,0,0.0
Share,Control,R_3rYdrT2jywJaP7V,False,20,1.0
Share,Control,R_3rYdrT2jywJaP7V,True,19,0.95
Share,Control,R_3saiJkkXkJmni6R,False,19,0.95
Share,Control,R_3saiJkkXkJmni6R,True,13,0.65
Share,Control,R_3sml6R2HIXYSwRR,False,5,0.25
Share,Control,R_3sml6R2HIXYSwRR,True,7,0.35
Share,Control,R_3sziZEaJOCikXWA,False,20,1.0
Share,Control,R_3sziZEaJOCikXWA,True,20,1.0
Share,Control,R_4VjIyCstK9137mV,False,15,0.75
Share,Control,R_4VjIyCstK9137mV,True,14,0.7
Share,Control,R_55XRwZQ8Fx9T4uR,False,9,0.45
Share,Control,R_55XRwZQ8Fx9T4uR,True,16,0.8
Share,Control,R_5BgG2BgE4lzR3r3,False,20,1.0
Share,Control,R_5BgG2BgE4lzR3r3,True,20,1.0
Share,Control,R_5t1QecB5VnRIXEl,False,3,0.15
Share,Control,R_5t1QecB5VnRIXEl,True,0,0.0
Share,Control,R_6PsR5kgk58kR6iR,False,0,0.0
Share,Control,R_6PsR5kgk58kR6iR,True,1,0.05
Share,Control,R_6o27vUqALHbx49X,False,3,0.15
Share,Control,R_6o27vUqALHbx49X,True,3,0.15
Share,Control,R_6rpNvlMxxcjdLnH,False,17,0.85
Share,Control,R_6rpNvlMxxcjdLnH,True,10,0.5
Share,Control,R_6wZtBRwhsgDI9jP,False,1,0.05
Share,Control,R_6wZtBRwhsgDI9jP,True,3,0.15
Share,Control,R_6zpTx8kjOm0dIgp,False,15,0.75
Share,Control,R_6zpTx8kjOm0dIgp,True,8,0.4
Share,Control,R_7OkGVD5yunXK4PT,False,20,1.0
Share,Control,R_7OkGVD5yunXK4PT,True,20,1.0
Share,Control,R_7WMTQWfjns2Wpxf,False,20,1.0
Share,Control,R_7WMTQWfjns2Wpxf,True,20,1.0
Share,Control,R_8ArvDvpr2yKhk0p,False,17,0.85
Share,Control,R_8ArvDvpr2yKhk0p,True,16,0.8
Share,Control,R_8D4kGqh731pFNXb,False,0,0.0
Share,Control,R_8D4kGqh731pFNXb,True,0,0.0
Share,Control,R_8j45zlcFPdpEzBf,False,0,0.0
Share,Control,R_8j45zlcFPdpEzBf,True,0,0.0
Share,Control,R_9HxKjccqnAFCyCB,False,18,0.9
Share,Control,R_9HxKjccqnAFCyCB,True,19,0.95
Share,Control,R_9SPH39DquN0XBL3,False,3,0.15
Share,Control,R_9SPH39DquN0XBL3,True,9,0.45
Share,Control,R_9vpVMbFpK4ueL3r,False,14,0.7
Share,Control,R_9vpVMbFpK4ueL3r,True,19,0.95
Share,Control,R_A7Oq55DIUBbdToJ,False,0,0.0
Share,Control,R_A7Oq55DIUBbdToJ,True,0,0.0
Share,Control,R_AALWLs5w1HQM0oh,False,9,0.45
Share,Control,R_AALWLs5w1HQM0oh,True,13,0.65
Share,Control,R_ANX4TDaL4B3xWmZ,False,0,0.0
Share,Control,R_ANX4TDaL4B3xWmZ,True,2,0.1
Share,Control,R_BLj0BllY23amyEV,False,0,0.0
Share,Control,R_BLj0BllY23amyEV,True,2,0.1
Share,Control,R_BroZQNdMlFDz3B7,False,3,0.15
Share,Control,R_BroZQNdMlFDz3B7,True,4,0.2
Share,Control,R_BwWBU5V7L0vIUbD,False,20,1.0
Share,Control,R_BwWBU5V7L0vIUbD,True,20,1.0
Share,Control,R_DLUJAOsVFX9qKQh,False,0,0.0
Share,Control,R_DLUJAOsVFX9qKQh,True,8,0.4
Share,Control,R_Drab9L7j1G2d7BT,False,1,0.05
Share,Control,R_Drab9L7j1G2d7BT,True,16,0.8
Share,Control,R_DvOrx3pgP5e3mOB,False,7,0.35
Share,Control,R_DvOrx3pgP5e3mOB,True,12,0.6
Share,Control,R_O3bT8GvuRDug0UN,False,20,1.0
Share,Control,R_O3bT8GvuRDug0UN,True,20,1.0
Share,Control,R_OEl2ui5Vug1i3Jf,False,3,0.15
Share,Control,R_OEl2ui5Vug1i3Jf,True,7,0.35
Share,Control,R_OHa1kL7nnHGgrW9,False,0,0.0
Share,Control,R_OHa1kL7nnHGgrW9,True,17,0.85
Share,Control,R_Ocyeu8dlRbrPbZn,False,4,0.2
Share,Control,R_Ocyeu8dlRbrPbZn,True,5,0.25
Share,Control,R_PA591njELGCm5SF,False,6,0.3
Share,Control,R_PA591njELGCm5SF,True,4,0.2
Share,Control,R_Q3SC2b7dvED69Zn,False,0,0.0
Share,Control,R_Q3SC2b7dvED69Zn,True,0,0.0
Share,Control,R_SDXHasgMylDkhzj,False,0,0.0
Share,Control,R_SDXHasgMylDkhzj,True,0,0.0
Share,Control,R_SZSaTzz6gmtcyOJ,False,20,1.0
Share,Control,R_SZSaTzz6gmtcyOJ,True,20,1.0
Share,Control,R_TgXyvwbuuhA8Git,False,0,0.0
Share,Control,R_TgXyvwbuuhA8Git,True,0,0.0
Share,Control,R_Tvcnrk1c7Vb690Z,False,3,0.15
Share,Control,R_Tvcnrk1c7Vb690Z,True,16,0.8
Share,Control,R_UFNLCu7hFdNUADf,False,0,0.0
Share,Control,R_UFNLCu7hFdNUADf,True,4,0.2
Share,Control,R_UR5fKfFlROCoj4t,False,0,0.0
Share,Control,R_UR5fKfFlROCoj4t,True,2,0.1
Share,Control,R_UoMeJQOD8Iu3kCR,False,7,0.35
Share,Control,R_UoMeJQOD8Iu3kCR,True,15,0.75
Share,Control,R_VJtCkqdNNyw67FD,False,3,0.15
Share,Control,R_VJtCkqdNNyw67FD,True,1,0.05
Share,Control,R_W8SyKhWPIWJfz1v,False,0,0.0
Share,Control,R_W8SyKhWPIWJfz1v,True,0,0.0
Share,Control,R_XzYnhyjnm0P2AjT,False,2,0.1
Share,Control,R_XzYnhyjnm0P2AjT,True,2,0.1
Share,Control,R_YPT6Cs9qOyreW0p,False,1,0.05
Share,Control,R_YPT6Cs9qOyreW0p,True,8,0.4
Share,Control,R_Z7ZmRpDmZ3QUhod,False,19,0.95
Share,Control,R_Z7ZmRpDmZ3QUhod,True,20,1.0
Share,Control,R_a9qLtAldT5fjVHX,False,1,0.05
Share,Control,R_a9qLtAldT5fjVHX,True,5,0.25
Share,Control,R_aaZIKkElAJiyLIJ,False,20,1.0
Share,Control,R_aaZIKkElAJiyLIJ,True,20,1.0
Share,Control,R_aaeYlyCmoahuj1n,False,14,0.7
Share,Control,R_aaeYlyCmoahuj1n,True,17,0.85
Share,Control,R_afSMJuROeuQ3KRb,False,2,0.1
Share,Control,R_afSMJuROeuQ3KRb,True,3,0.15
Share,Control,R_bfGpkCoLOFWVNct,False,2,0.1
Share,Control,R_bfGpkCoLOFWVNct,True,0,0.0
Share,Control,R_bmbhroNVUZ6gnL3,False,0,0.0
Share,Control,R_bmbhroNVUZ6gnL3,True,0,0.0
Share,Control,R_bwluhhotlnv9siJ,False,3,0.15
Share,Control,R_bwluhhotlnv9siJ,True,15,0.75
Share,Control,R_dmOZdBRALVQsEIV,False,5,0.25
Share,Control,R_dmOZdBRALVQsEIV,True,15,0.75
Share,Control,R_eJOWrmvFKzmticV,False,3,0.15
Share,Control,R_eJOWrmvFKzmticV,True,2,0.1
Share,Control,R_eM56cwC8SHkA6K5,False,15,0.75
Share,Control,R_eM56cwC8SHkA6K5,True,20,1.0
Share,Control,R_eMcrbtsDddyXThv,False,19,0.95
Share,Control,R_eMcrbtsDddyXThv,True,18,0.9
Share,Control,R_eRqAgUTQV2f0Gkh,False,3,0.15
Share,Control,R_eRqAgUTQV2f0Gkh,True,9,0.45
Share,Control,R_eaPYHDcggyLdVhT,False,4,0.2
Share,Control,R_eaPYHDcggyLdVhT,True,2,0.1
Share,Control,R_pELUGcHvFVU7wNX,False,7,0.35
Share,Control,R_pELUGcHvFVU7wNX,True,13,0.65
Share,Control,R_pQUlxRbLaUHIfwR,False,4,0.2
Share,Control,R_pQUlxRbLaUHIfwR,True,2,0.1
Share,Control,R_pbL68giwTT6rYSl,False,0,0.0
Share,Control,R_pbL68giwTT6rYSl,True,1,0.05
Share,Control,R_qDd1CRJ1ZuQ5CjT,False,0,0.0
Share,Control,R_qDd1CRJ1ZuQ5CjT,True,0,0.0
Share,Control,R_s72EOfQiDqnMZxv,False,10,0.5
Share,Control,R_s72EOfQiDqnMZxv,True,12,0.6
Share,Control,R_sLH1w8QKNbVsVkR,False,14,0.7
Share,Control,R_sLH1w8QKNbVsVkR,True,14,0.7
Share,Control,R_tK9U3MMXsjcrTUd,False,1,0.05
Share,Control,R_tK9U3MMXsjcrTUd,True,6,0.3
Share,Control,R_u48u94HqRjVM2Y1,False,18,0.9
Share,Control,R_u48u94HqRjVM2Y1,True,18,0.9
Share,Control,R_ufdZ63f1BTuswJX,False,0,0.0
Share,Control,R_ufdZ63f1BTuswJX,True,1,0.05
Share,Control,R_uqvSKLcAWsFgNYB,False,7,0.35
Share,Control,R_uqvSKLcAWsFgNYB,True,9,0.45
Share,Control,R_utbxVa1bugB8pkR,False,0,0.0
Share,Control,R_utbxVa1bugB8pkR,True,18,0.9
Share,Control,R_vB9chxoUYZofcNb,False,16,0.8
Share,Control,R_vB9chxoUYZofcNb,True,14,0.7
Share,Control,R_yJSQYFWN6D2XqE1,False,7,0.35
Share,Control,R_yJSQYFWN6D2XqE1,True,12,0.6
Share,Control,R_yKHE80KYb3WBX7b,False,8,0.4
Share,Control,R_yKHE80KYb3WBX7b,True,8,0.4
Share,Control,R_zSeyw8vQDyCH7EJ,False,0,0.0
Share,Control,R_zSeyw8vQDyCH7EJ,True,0,0.0
Share,Forced,R_0MoRInuxqBBJqfL,False,0,0.0
Share,Forced,R_0MoRInuxqBBJqfL,True,0,0.0
Share,Forced,R_0cyOhvM6UQhylfb,False,20,1.0
Share,Forced,R_0cyOhvM6UQhylfb,True,19,0.95
Share,Forced,R_0v4QoG8CNJ89mq5,False,0,0.0
Share,Forced,R_0v4QoG8CNJ89mq5,True,0,0.0
Share,Forced,R_116jljqNVVSN0mW,False,11,0.55
Share,Forced,R_116jljqNVVSN0mW,True,15,0.75
Share,Forced,R_125s2tB7lkQenvM,False,0,0.0
Share,Forced,R_125s2tB7lkQenvM,True,0,0.0
Share,Forced,R_12bQpWfTZB0fK4p,False,12,0.6
Share,Forced,R_12bQpWfTZB0fK4p,True,12,0.6
Share,Forced,R_12fdJMDguG5GS9i,False,20,1.0
Share,Forced,R_12fdJMDguG5GS9i,True,20,1.0
Share,Forced,R_1BRURHsdKTeepnR,False,0,0.0
Share,Forced,R_1BRURHsdKTeepnR,True,0,0.0
Share,Forced,R_1C14yxqYfdSFqwp,False,16,0.8
Share,Forced,R_1C14yxqYfdSFqwp,True,20,1.0
Share,Forced,R_1DBAP7j9UKzNAHU,False,20,1.0
Share,Forced,R_1DBAP7j9UKzNAHU,True,20,1.0
Share,Forced,R_1DtAZPybh6VoM7T,False,20,1.0
Share,Forced,R_1DtAZPybh6VoM7T,True,20,1.0
Share,Forced,R_1EgjG2ddjtvJkUv,False,20,1.0
Share,Forced,R_1EgjG2ddjtvJkUv,True,20,1.0
Share,Forced,R_1Egu5HZYqaXocko,False,2,0.1
Share,Forced,R_1Egu5HZYqaXocko,True,3,0.15
Share,Forced,R_1FEOQRCDoPpSdA1,False,20,1.0
Share,Forced,R_1FEOQRCDoPpSdA1,True,19,0.95
Share,Forced,R_1FFxSs0UiuxxhEN,False,18,0.9
Share,Forced,R_1FFxSs0UiuxxhEN,True,18,0.9
Share,Forced,R_1FmoTaDbaFTYsLv,False,4,0.2
Share,Forced,R_1FmoTaDbaFTYsLv,True,7,0.35
Share,Forced,R_1FrX2jpfnp6pcGz,False,2,0.1
Share,Forced,R_1FrX2jpfnp6pcGz,True,11,0.55
Share,Forced,R_1GT5MK2g0AGxIOO,False,20,1.0
Share,Forced,R_1GT5MK2g0AGxIOO,True,20,1.0
Share,Forced,R_1HdTIwMQWUVrU7P,False,5,0.25
Share,Forced,R_1HdTIwMQWUVrU7P,True,11,0.55
Share,Forced,R_1He2ENNwDZtKg5N,False,8,0.4
Share,Forced,R_1He2ENNwDZtKg5N,True,6,0.3
Share,Forced,R_1IaPsgHNIxdWaiy,False,0,0.0
Share,Forced,R_1IaPsgHNIxdWaiy,True,1,0.05
Share,Forced,R_1IcR33BJ4YJMNw0,False,20,1.0
Share,Forced,R_1IcR33BJ4YJMNw0,True,19,0.95
Share,Forced,R_1IyjgqgzL4Xtbd2,False,18,0.9
Share,Forced,R_1IyjgqgzL4Xtbd2,True,20,1.0
Share,Forced,R_1JLUSx7VZFGILVf,False,20,1.0
Share,Forced,R_1JLUSx7VZFGILVf,True,19,0.95
Share,Forced,R_1K0CLUMvMeMhFG6,False,0,0.0
Share,Forced,R_1K0CLUMvMeMhFG6,True,11,0.55
Share,Forced,R_1Kd2HzBPERn8sCE,False,19,0.95
Share,Forced,R_1Kd2HzBPERn8sCE,True,18,0.9
Share,Forced,R_1LAxAAuPDn9UqD4,False,0,0.0
Share,Forced,R_1LAxAAuPDn9UqD4,True,11,0.55
Share,Forced,R_1LuNWQ9UU190PK1,False,20,1.0
Share,Forced,R_1LuNWQ9UU190PK1,True,20,1.0
Share,Forced,R_1M4A7Zf7BT2r7nv,False,1,0.05
Share,Forced,R_1M4A7Zf7BT2r7nv,True,5,0.25
Share,Forced,R_1NCFvUIHoHdJ6Ep,False,16,0.8
Share,Forced,R_1NCFvUIHoHdJ6Ep,True,18,0.9
Share,Forced,R_1OoQXel6GET6JvE,False,1,0.05
Share,Forced,R_1OoQXel6GET6JvE,True,12,0.6
Share,Forced,R_1Oxbu1bLlqmQ9Zu,False,11,0.55
Share,Forced,R_1Oxbu1bLlqmQ9Zu,True,13,0.65
Share,Forced,R_1P7eFfFOICxZDZP,False,15,0.75
Share,Forced,R_1P7eFfFOICxZDZP,True,18,0.9
Share,Forced,R_1QiqkwlTvRAlALK,False,20,1.0
Share,Forced,R_1QiqkwlTvRAlALK,True,20,1.0
Share,Forced,R_1ReLd3UILQ11Uqd,False,4,0.2
Share,Forced,R_1ReLd3UILQ11Uqd,True,10,0.5
Share,Forced,R_1X45CApN2eyB2Gl,False,0,0.0
Share,Forced,R_1X45CApN2eyB2Gl,True,1,0.05
Share,Forced,R_1cYS6nSZOxMi6cF,False,0,0.0
Share,Forced,R_1cYS6nSZOxMi6cF,True,8,0.4
Share,Forced,R_1dBvCq9qLt52R5M,False,6,0.3
Share,Forced,R_1dBvCq9qLt52R5M,True,15,0.75
Share,Forced,R_1dbjcjfcHX9MdJg,False,0,0.0
Share,Forced,R_1dbjcjfcHX9MdJg,True,3,0.15
Share,Forced,R_1dn2NFq1g6IG2EC,False,10,0.5
Share,Forced,R_1dn2NFq1g6IG2EC,True,12,0.6
Share,Forced,R_1eUYZNe4wPunOJ3,False,19,0.95
Share,Forced,R_1eUYZNe4wPunOJ3,True,18,0.9
Share,Forced,R_1f19uzr3n4ozHTy,False,9,0.45
Share,Forced,R_1f19uzr3n4ozHTy,True,13,0.65
Share,Forced,R_1f88cqOwx27vCuK,False,9,0.45
Share,Forced,R_1f88cqOwx27vCuK,True,6,0.3
Share,Forced,R_1gGCqhNgWHp5mpo,False,20,1.0
Share,Forced,R_1gGCqhNgWHp5mpo,True,15,0.75
Share,Forced,R_1gUOk1z7b4pW1cK,False,20,1.0
Share,Forced,R_1gUOk1z7b4pW1cK,True,20,1.0
Share,Forced,R_1gbigzY0xESVKRA,False,20,1.0
Share,Forced,R_1gbigzY0xESVKRA,True,20,1.0
Share,Forced,R_1gvgyV8FUdQZUlP,False,0,0.0
Share,Forced,R_1gvgyV8FUdQZUlP,True,12,0.6
Share,Forced,R_1gvyq35rSqeDhNN,False,0,0.0
Share,Forced,R_1gvyq35rSqeDhNN,True,11,0.55
Share,Forced,R_1gwDhPLJ3MYuvHV,False,9,0.45
Share,Forced,R_1gwDhPLJ3MYuvHV,True,10,0.5
Share,Forced,R_1hNikkaPmQM88aW,False,20,1.0
Share,Forced,R_1hNikkaPmQM88aW,True,20,1.0
Share,Forced,R_1hygAIBkwNkD83i,False,4,0.2
Share,Forced,R_1hygAIBkwNkD83i,True,7,0.35
Share,Forced,R_1jCWIm96M266UDL,False,20,1.0
Share,Forced,R_1jCWIm96M266UDL,True,20,1.0
Share,Forced,R_1jHQ4uhMoGFXcBC,False,9,0.45
Share,Forced,R_1jHQ4uhMoGFXcBC,True,13,0.65
Share,Forced,R_1jTVUPoVTfLpktM,False,20,1.0
Share,Forced,R_1jTVUPoVTfLpktM,True,20,1.0
Share,Forced,R_1jv8K59mPpBqX1e,False,0,0.0
Share,Forced,R_1jv8K59mPpBqX1e,True,0,0.0
Share,Forced,R_1kImrNihyVVMlxe,False,0,0.0
Share,Forced,R_1kImrNihyVVMlxe,True,3,0.15
Share,Forced,R_1l3jGX4KKHKCnJl,False,0,0.0
Share,Forced,R_1l3jGX4KKHKCnJl,True,1,0.05
Share,Forced,R_1mQnlrwwjET8oDP,False,2,0.1
Share,Forced,R_1mQnlrwwjET8oDP,True,7,0.35
Share,Forced,R_1menU0nP0nguPPv,False,3,0.15
